0.6447
0.1856
0.6058
0.3613
0.5090
0.5160
0.6038
0.3104
0.5180
1.0000
0.2176
0.7465
0.5719
0.2176
0.6068
0.5489
0.4780
0.3493
0.8323
0.4441
0.0000
0.5569
0.3802
0.4561
0.7984
0.2305
