0.0000,0.0083,0.0014,1.0000,0.0000,0.0065,0.0027,0.0006,0.0027,0.0077,0.0027,0.0003,0.1156,0.0017,0.0027,1.0000,0.1646,0.5007,0.4383,0.7466,0.0000,0.0058,0.0015,0.0067,0.0000
0.0638,0.0000,0.5787,0.0000,1.0000,0.0000,0.0863,0.0002,0.0878,0.0000,0.0941,0.0012,0.0772,0.0024,0.0873,0.0000,0.2510,0.0968,0.0577,0.0000,0.0351,0.0000,0.0014,0.0000,0.3208
0.0000,0.5056,0.0030,0.1200,0.0000,0.1196,0.0414,0.0418,0.0414,0.1190,0.0414,0.0012,0.0010,0.2170,0.0414,0.1206,0.0017,0.2926,0.1378,0.1319,0.0000,0.0834,0.0004,0.0823,0.0000
0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.6255,0.0000,0.0000,0.0000,0.0022,0.0012,0.0003,0.0000,0.0000,0.0002,0.0009,0.1886,0.0000,1.0000,0.0000,0.8128,0.0000,1.0000
